transaction_id,customer_id,transaction_date,transaction_time,account_type,transaction_type,transaction_amount,transaction_direction,account_balance,merchant_category,state,credit_score,has_loan,loan_type,emi_amount,transaction_status,channel,kyc_status,is_fraud,transaction_hour,if_anomaly,if_score
TXN000015511,CUST016434,2019-02-21,03:05,Fixed Deposit,ATM_Withdrawal,500.0,Debit,66113.17,Food & Dining,Tamil Nadu,640,1,Business,14158.04,Success,Branch,Verified,0,3,-1,-0.03411164506327591
TXN000015573,CUST045853,2019-02-22,12:00,Savings,UPI,454.02,Credit,72157.39,Retail,Maharashtra,505,0,Unknown,0.0,Success,POS_Terminal,Verified,0,12,-1,-0.019135257462446487
TXN000015582,CUST078168,2019-02-22,02:53,Current,IMPS,28228.33,Credit,7922.78,Investment,Delhi,884,1,Education,69078.19,Success,POS_Terminal,Verified,0,2,-1,-0.005097786726446674
TXN000015606,CUST030741,2019-02-22,11:49,Fixed Deposit,RTGS,1268520.92,Debit,21383.0,Retail,Maharashtra,660,0,Unknown,0.0,Success,Mobile_App,Verified,0,11,-1,-0.025715118254833413
TXN000015712,CUST021804,2019-02-22,10:55,Savings,RTGS,1335249.67,Credit,8644.71,Food & Dining,West Bengal,342,0,Unknown,0.0,Success,POS_Terminal,Verified,0,10,-1,-0.018291947283122778
TXN000015796,CUST009948,2019-02-22,21:03,NRI,RTGS,185486.93,Credit,5454.67,Education,Rajasthan,792,1,Auto,4814.2,Success,Web,Verified,0,21,-1,-0.03282374595918036
TXN000015879,CUST066505,2019-02-22,14:50,Savings,UPI,1148.77,Credit,17252.81,Healthcare,Tamil Nadu,406,1,Unknown,4200.2,Success,ATM,Verified,0,14,-1,-0.003796794702636608
TXN000016102,CUST069206,2019-02-23,20:14,Current,RTGS,150045.79,Credit,34671.78,Retail,Tamil Nadu,763,0,Unknown,0.0,Success,Web,Verified,0,20,-1,-0.01146248092263169
TXN000016113,CUST039696,2019-02-23,05:02,Current,RTGS,213149.61,Credit,151722.78,Fuel,Gujarat,699,1,Auto,14235.94,Success,POS_Terminal,Verified,0,5,-1,-0.020588486750686807
TXN000016146,CUST049290,2019-02-23,03:47,Fixed Deposit,Cheque,80919.06,Debit,2071.13,Food & Dining,Gujarat,392,0,Unknown,0.0,Success,POS_Terminal,Verified,0,3,-1,-0.006201221071008622
TXN000016150,CUST018840,2019-02-23,15:28,Current,NEFT,17233.76,Debit,1339852.5,Real Estate,Tamil Nadu,714,1,Home,4375.48,Success,Mobile_App,Verified,0,15,-1,-0.0023557583750579703
TXN000016175,CUST027261,2019-02-23,18:21,Savings,RTGS,898238.49,Credit,540883.7,Education,Delhi,885,0,Unknown,0.0,Success,POS_Terminal,Verified,0,18,-1,-0.0439526926036794
TXN000016411,CUST025494,2019-02-24,03:08,Salary,UPI,285.93,Credit,37703.05,Entertainment,Maharashtra,434,1,Auto,38293.22,Success,Mobile_App,Verified,0,3,-1,-0.008959724624773457
TXN000016427,CUST056978,2019-02-24,14:31,Savings,Cheque,3999602.3,Debit,15398.55,Retail,Maharashtra,537,1,Education,2418.44,Success,Mobile_App,Verified,0,14,-1,-0.07655050134774877
TXN000016464,CUST058435,2019-02-24,13:34,Savings,IMPS,267.28,Credit,287458.94,Retail,Delhi,821,1,Education,23332.03,Reversed,ATM,Verified,0,13,-1,-0.0017089247612449565
TXN000016468,CUST056306,2019-02-24,07:12,NRI,POS,1125.82,Debit,126807.33,Utilities,Rajasthan,314,1,Gold,33520.04,Success,Web,Expired,0,7,-1,-0.00928381908457665
TXN000016519,CUST012902,2019-02-25,11:50,Savings,UPI,359.15,Debit,12128.12,Insurance,Delhi,535,1,Home,22734.82,Success,API,Verified,0,11,-1,-0.0051585884252929315
TXN000016544,CUST007077,2019-02-25,13:57,Savings,NEFT,851049.94,Debit,170383.07,Food & Dining,Maharashtra,328,1,Gold,5096.67,Success,Mobile_App,Verified,0,13,-1,-0.011670385862437183
TXN000016551,CUST053327,2019-02-25,03:18,Savings,Auto_Debit,4466.51,Debit,127758.36,Retail,Tamil Nadu,793,0,Unknown,0.0,Success,Mobile_App,Verified,0,3,-1,-0.023446889208835975
TXN000016566,CUST005831,2019-02-25,11:41,Savings,RTGS,693879.52,Debit,104390.08,Fuel,Maharashtra,364,0,Unknown,0.0,Success,POS_Terminal,Verified,0,11,-1,-0.04339652370611968
TXN000016641,CUST052143,2019-02-25,06:20,NRI,Cheque,22193.97,Credit,4035.34,Travel,Maharashtra,332,1,Personal,4234.86,Success,Mobile_App,Verified,0,6,-1,-0.002040730887910902
TXN000016698,CUST059950,2019-02-25,10:23,Current,RTGS,1032046.68,Credit,18424.49,Healthcare,Maharashtra,711,1,Auto,3618.92,Success,Mobile_App,Verified,0,10,-1,-0.0334142823824668
TXN000016784,CUST017834,2019-02-26,01:01,Current,Net_Banking,9329.02,Debit,14778.41,Travel,Delhi,406,0,Unknown,0.0,Success,Web,Verified,0,1,-1,-0.03521245343117485
TXN000016785,CUST071348,2019-02-26,09:15,Fixed Deposit,RTGS,701625.91,Credit,53784.2,Investment,Gujarat,847,1,Gold,5197.18,Success,Mobile_App,Verified,0,9,-1,-0.004434961888599376
TXN000017223,CUST061830,2019-02-27,19:29,Salary,RTGS,470725.63,Credit,126659.89,Investment,Rajasthan,753,1,Unknown,5505.21,Success,Mobile_App,Verified,0,19,-1,-0.016531451758498572
TXN000017313,CUST007467,2019-02-27,09:35,Savings,RTGS,381682.75,Credit,5400.32,Travel,Tamil Nadu,763,1,Unknown,6303.98,Success,ATM,Verified,0,9,-1,-0.026955696135584017
TXN000017397,CUST076003,2019-02-28,18:02,Current,NEFT,4044035.89,Credit,24530.85,Government,Karnataka,451,1,Home,2883.11,Success,Web,Verified,0,18,-1,-0.09842542289736866
TXN000017754,CUST063266,2019-03-01,09:23,Salary,Cheque,1691383.98,Debit,65212.38,Salary,Karnataka,365,0,Unknown,0.0,Success,Mobile_App,Verified,0,9,-1,-0.05393597836907171
TXN000017769,CUST077234,2019-03-01,07:48,Current,RTGS,284334.95,Credit,127989.12,Government,Karnataka,501,0,Unknown,0.0,Pending,Mobile_App,Expired,0,7,-1,-0.04935390262299688
TXN000017784,CUST048866,2019-03-01,01:26,Savings,Net_Banking,8986.47,Debit,128217.21,Travel,Maharashtra,676,0,Unknown,0.0,Success,Web,Verified,0,1,-1,-0.021066828914792946
TXN000017812,CUST020704,2019-03-01,04:24,Savings,RTGS,344646.09,Credit,13252.37,Peer Transfer,West Bengal,401,0,Unknown,0.0,Success,Mobile_App,Verified,0,4,-1,-0.026409290464555424
TXN000018162,CUST059612,2019-03-02,06:21,NRI,Credit_Card,3825.93,Debit,528470.44,Retail,Maharashtra,749,1,Business,31742.41,Success,ATM,Expired,0,6,-1,-0.041576390878779734
TXN000018286,CUST001903,2019-03-03,12:37,Current,ATM_Withdrawal,1000.0,Debit,33469.46,Real Estate,Telangana,714,0,Unknown,0.0,Success,Web,Verified,0,12,-1,-0.007986990357831347
TXN000018325,CUST007089,2019-03-03,18:10,Current,Cheque,2491690.67,Debit,33054.38,Retail,Maharashtra,374,1,Gold,2980.32,Success,ATM,Verified,0,18,-1,-0.0754229229872635
TXN000018382,CUST006625,2019-03-03,15:20,Savings,RTGS,362933.32,Credit,39699.75,Fuel,Maharashtra,358,0,Unknown,0.0,Success,Mobile_App,Verified,0,15,-1,-0.0032504291965969045
TXN000018384,CUST037463,2019-03-03,04:32,Savings,RTGS,815542.79,Credit,64604.76,Retail,Maharashtra,610,0,Unknown,0.0,Success,API,Verified,0,4,-1,-0.028985276055179532
TXN000018511,CUST018596,2019-03-03,06:02,Salary,UPI,403.38,Debit,235364.52,Salary,Telangana,792,1,Unknown,2531.11,Success,Web,Verified,0,6,-1,-0.007421880302268868
TXN000018536,CUST000124,2019-03-04,04:20,Savings,UPI,989.89,Credit,17039.87,Food & Dining,Telangana,713,1,Home,52155.11,Success,Mobile_App,Verified,0,4,-1,-0.04595449879702762
TXN000018639,CUST024738,2019-03-04,05:25,Savings,Net_Banking,1713.2,Debit,12066.56,Healthcare,Tamil Nadu,584,1,Education,21183.78,Success,Branch,Verified,0,5,-1,-0.01128762076413703
TXN000018736,CUST018758,2019-03-04,04:06,Current,Net_Banking,16306.21,Debit,8965.27,Travel,Rajasthan,406,0,Unknown,0.0,Success,Web,Verified,0,4,-1,-0.015195399878844107
TXN000018767,CUST013777,2019-03-04,07:50,NRI,RTGS,333119.4,Credit,37496.43,Government,Tamil Nadu,768,0,Unknown,0.0,Success,Web,Verified,0,7,-1,-0.045158302891210145
TXN000018778,CUST003478,2019-03-04,17:42,Current,POS,6944.01,Debit,8672.18,Salary,Delhi,445,1,Gold,28574.64,Success,Mobile_App,Verified,0,17,-1,-0.04276145150115096
TXN000018830,CUST052717,2019-03-04,22:02,Savings,Credit_Card,1863.97,Debit,33839.92,E-Commerce,Telangana,584,1,Auto,14886.26,Success,Web,Verified,0,22,-1,-0.002211155683254473
TXN000018863,CUST014801,2019-03-05,09:19,Savings,RTGS,2754673.59,Credit,132553.23,Education,Rajasthan,587,0,Unknown,0.0,Success,Mobile_App,Verified,0,9,-1,-0.07540764144061785
TXN000019072,CUST034751,2019-03-05,09:40,Current,Credit_Card,13472.02,Debit,32396.47,Government,Maharashtra,622,1,Personal,4717.77,Success,Web,Verified,0,9,-1,-0.0026500227629699946
TXN000019143,CUST036283,2019-03-05,17:48,Fixed Deposit,NEFT,1130395.98,Debit,43268.13,Salary,Tamil Nadu,516,0,Unknown,0.0,Success,Mobile_App,Pending,0,17,-1,-0.006712419065992847
TXN000019145,CUST054690,2019-03-05,01:19,Salary,NEFT,5720.71,Credit,12738.4,Healthcare,Maharashtra,803,0,Unknown,0.0,Success,Mobile_App,Verified,0,1,-1,-0.0005087743994588445
TXN000019260,CUST071614,2019-03-06,21:48,Salary,POS,1679.34,Debit,20778.61,Insurance,Delhi,782,1,Auto,20411.73,Success,Web,Verified,0,21,-1,-0.039003855307521484
TXN000019380,CUST033444,2019-03-06,15:52,Savings,IMPS,4695.43,Debit,32148.68,Education,Telangana,406,1,Unknown,1558.85,Success,ATM,Verified,0,15,-1,-0.01926642289653735
TXN000019688,CUST026155,2019-03-07,11:28,Savings,RTGS,965663.55,Credit,27499.73,Retail,Delhi,521,0,Unknown,0.0,Success,Web,Verified,0,11,-1,-0.00673115573740557
TXN000019747,CUST016474,2019-03-07,19:09,Current,Auto_Debit,662.9,Debit,5722.94,Retail,West Bengal,618,1,Education,38348.86,Success,Mobile_App,Verified,0,19,-1,-0.001400595764219692
TXN000019758,CUST021960,2019-03-07,00:51,Savings,UPI,651.82,Debit,41249.04,Healthcare,West Bengal,635,1,Personal,64610.13,Success,API,Verified,0,0,-1,-0.034613569387848986
TXN000019851,CUST068448,2019-03-08,06:43,Savings,RTGS,434911.0,Credit,88132.55,Retail,Delhi,829,0,Unknown,0.0,Success,Mobile_App,Verified,0,6,-1,-0.056432190790526526
TXN000019898,CUST008300,2019-03-08,06:27,Savings,RTGS,128047.66,Credit,11189.94,Healthcare,UP,645,1,Auto,4292.06,Success,Mobile_App,Verified,0,6,-1,-0.0009819443857012056
TXN000019946,CUST066877,2019-03-08,06:30,Savings,RTGS,688293.29,Credit,26223.85,Peer Transfer,Maharashtra,413,1,Personal,2798.05,Success,ATM,Verified,0,6,-1,-0.003561715452756853
TXN000020038,CUST027947,2019-03-08,19:14,Savings,Cheque,1017973.32,Credit,23231.86,Peer Transfer,Delhi,755,0,Unknown,0.0,Success,POS_Terminal,Verified,0,19,-1,-0.05178696530480953
TXN000020055,CUST022348,2019-03-08,21:53,Savings,POS,4940.34,Debit,162817.47,Utilities,Gujarat,750,1,Auto,15888.56,Success,POS_Terminal,Verified,0,21,-1,-0.01184402578648247
TXN000020122,CUST023083,2019-03-09,06:12,Fixed Deposit,RTGS,633492.79,Credit,140170.18,Education,Delhi,680,0,Unknown,0.0,Success,Mobile_App,Verified,0,6,-1,-0.016725343504511714
TXN000020243,CUST011956,2019-03-09,00:27,NRI,RTGS,665133.46,Debit,3731.95,Healthcare,West Bengal,654,0,Unknown,0.0,Success,ATM,Verified,1,0,-1,-0.04042710298214147
TXN000020248,CUST053571,2019-03-09,05:46,Savings,RTGS,586978.49,Debit,111926.52,Real Estate,Telangana,505,0,Unknown,0.0,Success,Mobile_App,Verified,0,5,-1,-0.018802718855767453
TXN000020341,CUST076790,2019-03-09,05:19,Current,RTGS,1180253.03,Credit,64181.37,Investment,Tamil Nadu,539,0,Unknown,0.0,Success,POS_Terminal,Verified,0,5,-1,-0.002521158973931903
TXN000020400,CUST049642,2019-03-10,02:35,Savings,ATM_Withdrawal,1000.0,Debit,144103.34,Retail,Karnataka,571,1,Education,31218.44,Success,Mobile_App,Verified,0,2,-1,-0.002342972319819947
TXN000020483,CUST035121,2019-03-10,11:37,NRI,Net_Banking,13212.1,Debit,24234.55,E-Commerce,Tamil Nadu,676,0,Unknown,0.0,Success,Web,Verified,0,11,-1,-0.0009388289375874548
TXN000020643,CUST057203,2019-03-10,19:05,NRI,POS,745.8,Debit,35297.53,Travel,West Bengal,488,1,Business,22485.94,Success,Branch,Verified,0,19,-1,-0.0054199665022443
TXN000020698,CUST013980,2019-03-10,14:54,Fixed Deposit,Auto_Debit,4187.57,Debit,3858.27,Fuel,UP,505,0,Unknown,0.0,Success,Web,Verified,0,14,-1,-0.02631487440828273
TXN000020745,CUST021874,2019-03-11,02:40,Current,UPI,1040.4,Credit,76660.83,Fuel,Delhi,616,1,Personal,14400.54,Success,POS_Terminal,Verified,0,2,-1,-0.014772600048338247
TXN000020822,CUST025523,2019-03-11,22:14,Salary,RTGS,1196065.43,Credit,33909.59,Fuel,West Bengal,860,1,Unknown,3296.93,Success,ATM,Verified,0,22,-1,-0.0913324833409418
TXN000020823,CUST070186,2019-03-11,18:51,Current,RTGS,896993.74,Credit,47998.63,Insurance,Maharashtra,582,0,Unknown,0.0,Success,Web,Verified,0,18,-1,-0.015589530271067797
TXN000020848,CUST057656,2019-03-11,16:47,Savings,IMPS,6188.31,Credit,154328.68,Food & Dining,Delhi,372,0,Unknown,0.0,Success,Web,Verified,0,16,-1,-0.03618340102119644
TXN000020924,CUST066507,2019-03-11,06:09,Current,NEFT,83379.92,Credit,12291.79,Salary,Delhi,622,1,Business,10950.25,Success,POS_Terminal,Verified,0,6,-1,-0.004949459877489182
TXN000021044,CUST059208,2019-03-12,03:02,Fixed Deposit,Cheque,748041.14,Credit,45318.28,Utilities,Gujarat,645,0,Unknown,0.0,Success,Mobile_App,Verified,0,3,-1,-0.02924265606878007
TXN000021259,CUST067798,2019-03-12,04:57,Fixed Deposit,RTGS,1082796.16,Credit,12091.13,Retail,Karnataka,509,0,Unknown,0.0,Success,ATM,Verified,0,4,-1,-0.006330788563299605
TXN000021265,CUST063009,2019-03-12,23:16,Savings,RTGS,42523.48,Credit,41558.65,Education,Karnataka,792,1,Auto,11787.68,Success,Mobile_App,Verified,0,23,-1,-0.007385028175788011
TXN000021613,CUST043409,2019-03-14,21:55,Savings,Net_Banking,1049.09,Debit,72647.35,Salary,Rajasthan,762,1,Education,22361.8,Success,Mobile_App,Pending,1,21,-1,-0.011452568313025546
TXN000021618,CUST077989,2019-03-14,21:50,Salary,RTGS,1394634.85,Credit,6780.58,Salary,Karnataka,510,1,Home,1267.83,Success,Mobile_App,Verified,1,21,-1,-0.06974152166908254
TXN000021659,CUST003672,2019-03-14,19:10,Savings,NEFT,9700.23,Debit,282305.42,Investment,Karnataka,645,1,Personal,2652.77,Failed,Mobile_App,Verified,0,19,-1,-0.0007406734116072178
TXN000021708,CUST044538,2019-03-14,03:20,Savings,IMPS,1141.46,Credit,294589.69,Retail,Delhi,814,0,Unknown,0.0,Success,Mobile_App,Verified,0,3,-1,-0.003946708334460536
TXN000021759,CUST012445,2019-03-14,22:19,Savings,RTGS,708376.48,Credit,19761.64,Insurance,Maharashtra,739,0,Unknown,0.0,Success,Branch,Verified,0,22,-1,-0.009411451711217378
TXN000021843,CUST053220,2019-03-14,17:19,Salary,RTGS,882455.62,Debit,4002.8,Real Estate,Rajasthan,627,0,Unknown,0.0,Success,Mobile_App,Verified,0,17,-1,-0.010693957086355232
TXN000021962,CUST012739,2019-03-15,19:36,Savings,Cheque,863509.52,Credit,26436.53,Education,Rajasthan,739,1,Education,2430.74,Success,ATM,Verified,0,19,-1,-0.017128374081392672
TXN000022099,CUST054446,2019-03-15,02:06,Savings,Net_Banking,22084.54,Credit,19659.21,E-Commerce,Rajasthan,784,1,Auto,23056.64,Success,Branch,Verified,0,2,-1,-0.001382081818234293
TXN000022118,CUST019238,2019-03-15,12:21,Current,UPI,6523.35,Debit,62268.89,Investment,West Bengal,649,1,Gold,9065.4,Reversed,API,Expired,0,12,-1,-0.008276770672104194
TXN000022238,CUST075631,2019-03-16,06:38,NRI,RTGS,4244165.36,Credit,21233.93,Food & Dining,Punjab,792,0,Unknown,0.0,Success,Mobile_App,Verified,1,6,-1,-0.17573876539457234
TXN000022348,CUST041133,2019-03-16,04:43,Current,Net_Banking,58676.74,Credit,4076.53,Healthcare,Maharashtra,360,1,Home,54467.78,Success,ATM,Pending,0,4,-1,-0.013498198647654447
TXN000022356,CUST067582,2019-03-16,11:40,Current,RTGS,901124.47,Credit,22458.03,Healthcare,Karnataka,577,0,Unknown,0.0,Failed,Web,Verified,0,11,-1,-0.009141180844993158
TXN000022362,CUST036517,2019-03-16,21:45,Savings,Net_Banking,5194.99,Debit,35491.4,Entertainment,Delhi,741,1,Business,44230.38,Success,Mobile_App,Verified,0,21,-1,-0.035873945317833056
TXN000022372,CUST063875,2019-03-16,02:18,Salary,NEFT,1147224.21,Debit,61528.57,Fuel,Tamil Nadu,860,0,Unknown,0.0,Success,Mobile_App,Verified,0,2,-1,-0.038464104644473696
TXN000022449,CUST013807,2019-03-16,03:06,Salary,RTGS,653676.79,Credit,7692.07,Entertainment,Gujarat,787,1,Business,1229.48,Success,ATM,Expired,0,3,-1,-0.013735389064408743
TXN000022537,CUST075476,2019-03-17,19:40,Fixed Deposit,RTGS,890650.47,Debit,14278.36,Retail,Telangana,553,1,Home,3428.31,Success,Mobile_App,Verified,0,19,-1,-0.04562324705218346
TXN000022723,CUST042708,2019-03-17,19:59,Salary,IMPS,8759.26,Credit,10898.87,Peer Transfer,Tamil Nadu,372,0,Unknown,0.0,Success,Web,Verified,0,19,-1,-0.00848747963077312
TXN000022986,CUST060911,2019-03-18,04:32,NRI,RTGS,2444623.5,Debit,49402.94,Travel,Tamil Nadu,627,1,Business,18332.24,Success,Mobile_App,Verified,0,4,-1,-0.07972971565308562
TXN000023135,CUST019330,2019-03-19,16:37,Savings,UPI,1149.2,Credit,9091.24,Travel,Tamil Nadu,819,1,Personal,54242.64,Success,POS_Terminal,Verified,0,16,-1,-0.03843789628419547
TXN000023189,CUST018205,2019-03-19,12:10,Current,Net_Banking,3364.88,Credit,14989.32,Insurance,Rajasthan,406,1,Business,9824.62,Success,Web,Verified,0,12,-1,-0.00268977659359515
TXN000023192,CUST075653,2019-03-19,05:07,Fixed Deposit,UPI,373.5,Debit,1277524.08,Investment,Karnataka,616,1,Home,39373.6,Success,Mobile_App,Verified,0,5,-1,-0.10321068163642277
TXN000023267,CUST074649,2019-03-19,18:46,Savings,RTGS,178900.54,Credit,34547.61,Healthcare,Telangana,585,1,Business,17842.05,Success,Mobile_App,Verified,0,18,-1,-0.008724775121673689
TXN000023429,CUST068499,2019-03-20,20:04,Current,RTGS,1169846.77,Credit,21993.15,Food & Dining,West Bengal,797,1,Personal,4338.21,Success,POS_Terminal,Verified,0,20,-1,-0.026406217092422524
TXN000023610,CUST062294,2019-03-20,18:59,Savings,NEFT,2146.81,Credit,23767.67,Salary,Gujarat,370,1,Business,58609.63,Success,ATM,Verified,0,18,-1,-0.05715444732720254
TXN000023777,CUST041950,2019-03-21,07:38,Fixed Deposit,RTGS,920952.61,Credit,16605.74,E-Commerce,Karnataka,472,1,Education,4464.16,Success,POS_Terminal,Verified,0,7,-1,-0.019025456988069345
TXN000023874,CUST026329,2019-03-21,01:32,Savings,IMPS,17831.38,Debit,8099.07,Real Estate,Punjab,886,1,Home,39202.11,Success,API,Verified,0,1,-1,-0.05561066249496316
TXN000023941,CUST074424,2019-03-22,15:19,Current,RTGS,954689.65,Credit,187465.95,Retail,Karnataka,510,0,Unknown,0.0,Success,ATM,Expired,0,15,-1,-0.03228219771828478
TXN000024014,CUST017207,2019-03-22,14:30,Current,NEFT,13427.82,Debit,3685.7,Healthcare,Karnataka,581,1,Home,37532.84,Success,Web,Verified,0,14,-1,-0.018499953441185046
TXN000024188,CUST039442,2019-03-22,12:41,Current,NEFT,16176.3,Debit,66796.28,E-Commerce,Delhi,877,1,Business,53572.93,Success,Web,Verified,0,12,-1,-0.05311153602826679
TXN000024238,CUST064643,2019-03-23,17:36,Savings,RTGS,1204274.55,Debit,10699.24,Investment,Maharashtra,629,0,Unknown,0.0,Success,Web,Verified,1,17,-1,-0.05071468298138526
TXN000024438,CUST003214,2019-03-23,12:50,Salary,Cheque,1981223.48,Debit,213831.56,Salary,West Bengal,549,0,Unknown,0.0,Success,API,Verified,1,12,-1,-0.07855749587733185
TXN000024480,CUST074230,2019-03-23,22:14,Savings,RTGS,1135218.22,Credit,50743.42,Insurance,West Bengal,616,1,Business,7121.96,Success,Mobile_App,Verified,0,22,-1,-0.0020026262196555233
TXN000024620,CUST026491,2019-03-24,09:32,Fixed Deposit,Cheque,746283.31,Debit,47992.33,Food & Dining,Tamil Nadu,708,1,Personal,5051.74,Success,Mobile_App,Verified,0,9,-1,-0.009795350460258478
TXN000024719,CUST059978,2019-03-24,09:00,Current,IMPS,1078.12,Credit,21575.13,Food & Dining,UP,724,1,Business,50851.5,Success,ATM,Verified,0,9,-1,-0.05512428225537325
TXN000024727,CUST025181,2019-03-24,06:04,Current,RTGS,378976.3,Credit,106916.36,Healthcare,Karnataka,645,0,Unknown,0.0,Success,POS_Terminal,Verified,0,6,-1,-0.012981521209864844
TXN000024927,CUST031294,2019-03-25,14:13,Current,RTGS,773809.4,Credit,138127.62,Healthcare,Delhi,768,1,Personal,6943.3,Success,ATM,Verified,0,14,-1,-0.046179877208976206
TXN000024944,CUST045049,2019-03-25,03:59,Savings,UPI,1197.28,Debit,220787.53,Real Estate,Tamil Nadu,750,1,Personal,12128.58,Success,Web,Verified,0,3,-1,-0.001807924545697781
TXN000025145,CUST001692,2019-03-26,14:26,Savings,RTGS,528473.54,Credit,20877.86,Fuel,Delhi,793,1,Home,10100.95,Success,POS_Terminal,Verified,0,14,-1,-0.051867300811513584
TXN000025151,CUST039706,2019-03-26,14:28,NRI,RTGS,146298.68,Credit,72150.62,Retail,Maharashtra,753,0,Unknown,0.0,Success,API,Pending,0,14,-1,-0.012137756713404557
TXN000025263,CUST009850,2019-03-26,06:52,Savings,ATM_Withdrawal,1000.0,Debit,7674.82,Retail,Tamil Nadu,792,0,Unknown,0.0,Success,ATM,Verified,0,6,-1,-0.002703968640987875
TXN000025350,CUST040253,2019-03-26,14:27,Savings,NEFT,7504.14,Credit,23209.66,Food & Dining,West Bengal,372,0,Unknown,0.0,Success,API,Verified,0,14,-1,-0.029613167063460955
TXN000025386,CUST042760,2019-03-26,09:52,Salary,ATM_Withdrawal,2000.0,Debit,68707.62,Peer Transfer,Telangana,649,1,Home,3694.95,Success,Web,Verified,0,9,-1,-0.007046823205141162
TXN000025581,CUST076926,2019-03-27,06:08,Salary,UPI,763.22,Credit,225616.54,Education,Maharashtra,645,1,Unknown,3001.57,Success,Mobile_App,Verified,0,6,-1,-0.010108590670175666
TXN000025620,CUST070675,2019-03-27,23:48,Fixed Deposit,RTGS,54080.67,Debit,179124.69,Insurance,Karnataka,372,0,Unknown,0.0,Success,Web,Verified,0,23,-1,-0.006992716019996514
TXN000025780,CUST074079,2019-03-28,05:32,Current,UPI,563.74,Debit,4925.74,E-Commerce,UP,415,1,Home,69449.92,Success,Mobile_App,Verified,0,5,-1,-0.009018999446329223
TXN000025867,CUST036420,2019-03-28,00:11,Savings,RTGS,1382361.22,Debit,75527.6,Food & Dining,Rajasthan,420,0,Unknown,0.0,Success,Mobile_App,Verified,0,0,-1,-0.005733232913355368
TXN000025935,CUST059517,2019-03-28,18:11,Current,NEFT,14687.07,Credit,118320.07,Travel,UP,501,1,Home,8992.99,Success,Mobile_App,Verified,0,18,-1,-0.019120481258005584
TXN000026048,CUST047359,2019-03-29,17:14,NRI,RTGS,1036169.13,Debit,55294.52,Government,Punjab,819,0,Unknown,0.0,Success,Mobile_App,Verified,1,17,-1,-0.06529106628111181
TXN000026290,CUST009704,2019-03-29,22:01,Savings,UPI,216.12,Credit,3372.5,Real Estate,Maharashtra,501,1,Personal,5677.31,Success,Mobile_App,Verified,0,22,-1,-0.007052573590575761
TXN000026426,CUST040373,2019-03-30,20:09,Savings,IMPS,12911.11,Debit,27992.44,Travel,Maharashtra,801,1,Education,38694.86,Success,ATM,Verified,0,20,-1,-0.00446816286318219
